id,battery_output
39457,0.215903236
39458,-1.136467768
39459,-0.24082337
39460,-1.080039393
39461,-2.933017542
39462,-1.076336301
39463,-3.860812566
39464,-1.746692939
39465,-1.79992237
39466,-0.786831387
39467,-0.247947704
39468,0.786688673
39469,1.712924278
39470,-1.611754019
39471,-0.170591831
39472,1.23207986
39473,0.68315282
39474,0.98584461
39475,-0.006541224
39476,1.080227901
39477,-0.107730184
39478,-0.262231666
39479,-0.680195711
39480,-0.367509584
39481,-0.879760551
39482,-0.393423999
39483,-0.245076527
39484,-0.078000308
39485,-0.177044049
39486,-1.207506673
39487,0.02619883
39488,-0.057647814
39489,-0.225491057
39490,-2.646332018
39491,-0.807855816
39492,-0.206699008
39493,-0.60796624
39494,-0.778532122
39495,-2.550001285
39496,2.491141385
39497,-0.879254997
39498,2.418881009
39499,-1.220546415
39500,2.526031475
39501,1.026818209
39502,0.20257382
39503,0.177212179
39504,-1.262413553
39505,-0.31865716
39506,-0.138827707
39507,-0.041508341
39508,-0.820265751
39509,-0.968078577
39510,-0.792117035
39511,0.777214341
39512,0.864722487
39513,0.324217069
39514,0.09510236
39515,-1.316694415
39516,0.46903473
39517,-2.354415437
39518,-0.892620751
39519,-0.730127881
39520,-0.397142217
39521,-0.708892083
39522,-0.374705559
39523,0.98204789
39524,1.079411283
39525,-0.302903401
39526,-0.570868422
39527,-1.949918006
39528,0.320002108
39529,-1.001732868
39530,-0.271943455
39531,0.410765713
39532,0.570588549
39533,-0.45404701
39534,0.429607836
39535,0.681362801
39536,-0.665795805
39537,-0.294152449
39538,0.315853334
39539,-0.43002985
39540,-0.805287849
39541,-0.818704628
39542,-0.032371672
39543,-0.678081709
39544,0.856607195
39545,0.786452995
39546,1.51593084
39547,-0.700121986
39548,1.695243751
39549,0.946492311
39550,3.281631129
39551,-0.039821844
39552,0.229024144
39553,-0.436568559
39554,-1.069096821
39555,-0.177437945
39556,-0.999834477
39557,-0.7201194
39558,-0.50052949
39559,-0.562786541
39560,-0.23158209
39561,-0.355257144
39562,0.502088197
39563,-0.238565753
39564,1.020032929
39565,-0.960248493
39566,-0.39555381
39567,0.914818846
39568,-0.297345861
39569,1.215344962
39570,2.796416209
39571,0.08204796
39572,0.268432084
39573,0.694324999
39574,1.416400846
39575,-0.125079271
39576,0.053584293
39577,-0.244313905
39578,-1.201589339
39579,-1.098704495
39580,0.045757499
39581,-0.632858998
39582,-0.208729803
39583,-0.949357643
39584,-1.867656561
39585,-1.058024994
39586,0.658906311
39587,1.287906559
39588,0.09465726
39589,-0.361916973
39590,-0.694262987
39591,-0.980673732
39592,-0.222687864
39593,-0.878116035
39594,1.512777326
39595,0.314233145
39596,-0.137628937
39597,0.794372549
39598,-0.542621697
39599,-0.774273833
39600,-1.044460857
39601,-0.728551869
39602,1.010128241
39603,0.710756444
39604,0.595606319
39605,-0.089023155
39606,-0.531065597
39607,-1.271825399
39608,-1.122636368
39609,-0.786637742
39610,-0.002352481
39611,1.007538032
39612,-0.886272905
39613,-0.459418242
39614,-0.601043259
39615,-0.283442885
39616,-0.332783922
39617,0.776686049
39618,-2.13137863
39619,-1.001283856
39620,-0.416020069
39621,-0.659805733
39622,-0.260931379
39623,0.935225955
39624,1.300368722
39625,1.280149319
39626,1.309265568
39627,-0.37031196
39628,0.426410303
39629,-0.044910319
39630,0.130759508
39631,0.310598914
39632,-0.916442951
39633,1.934729306
39634,1.752610005
39635,-0.110625048
39636,-0.480145825
39637,-1.351094666
39638,-1.94934525
39639,-2.218677827
39640,-0.57834533
39641,-1.190454827
39642,-2.09107041
39643,-2.158910633
39644,-0.500460936
39645,-1.113629172
39646,1.434634776
39647,2.480827775
39648,0.091940293
39649,-0.315140433
39650,0.740201221
39651,-0.049769515
39652,-0.636951022
39653,-0.651527043
39654,0.233068862
39655,0.537325159
39656,-0.60698083
39657,1.494688529
39658,-0.674659959
39659,0.727475949
39660,-0.410895833
39661,-0.652866553
39662,-0.166829067
39663,0.28648717
39664,-0.199889305
39665,-1.690221037
39666,0.78025148
39667,1.702095104
39668,0.423298476
39669,0.048919225
39670,0.718832123
39671,-0.189179864
39672,-1.035995527
39673,-1.900165735
39674,-0.684420393
39675,1.929149964
39676,-0.017370758
39677,-1.300184735
39678,-0.579215522
39679,0.001976686
39680,-0.211407686
39681,-0.053057457
39682,-0.101386282
39683,2.153933699
39684,-0.598741961
39685,-0.510251071
39686,0.056401724
39687,1.629033794
39688,0.166130061
39689,0.09532604
39690,-0.387914095
39691,-0.778455012
39692,1.37854444
39693,1.568805834
39694,0.688410987
39695,1.545400649
39696,-0.883867555
39697,-0.711277706
39698,-0.526351791
39699,-0.614240859
39700,0.294766829
39701,0.614144008
39702,-0.199780869
39703,-0.910276329
39704,-0.550719146
39705,0.392289937
39706,0.10271474
39707,-0.262740547
39708,-0.903979035
39709,-0.638199729
39710,-0.490561297
39711,0.442541337
39712,-0.310810513
39713,0.403768708
39714,-0.541220016
39715,-0.348793117
39716,-0.355932663
39717,-0.723914133
39718,0.358469978
39719,0.673639557
39720,0.461602468
39721,-0.40771201
39722,-1.261848426
39723,-0.527827858
39724,-0.572195002
39725,1.535886319
39726,0.287407805
39727,1.078117415
39728,-1.334269504
39729,0.562358743
39730,-1.660669651
39731,-0.758957909
39732,-0.089901507
39733,3.120135591
39734,2.317772349
39735,1.25538453
39736,1.587856725
39737,0.731000806
39738,1.977008529
39739,-1.38033086
39740,-0.066118888
39741,-1.947955161
39742,-0.608475321
39743,-0.594663085
39744,0.794574453
39745,-1.104394206
39746,-0.218141412
39747,0.702776666
39748,0.775881522
39749,0.467622601
39750,0.28741194
39751,-0.691602236
39752,-0.98619172
39753,-0.970329093
39754,-1.088202404
39755,-0.251928634
39756,0.149439868
39757,0.286070831
39758,0.150558735
39759,-0.301278515
39760,1.379277481
39761,-0.085592308
39762,-0.425962793
39763,1.131777178
39764,-0.324046673
39765,-0.265921938
39766,0.275717491
39767,-1.446060595
39768,-0.656077198
39769,-4.048594163
39770,-0.316027881
39771,0.428628284
39772,0.615162759
39773,-0.045068352
39774,1.052952386
39775,-0.654142046
39776,-0.437838978
39777,0.054539177
39778,1.600867986
39779,1.699824669
39780,0.895643148
39781,0.047258962
39782,0.065704306
39783,-1.027179642
39784,-1.274386821
39785,-0.383246419
39786,-0.055748962
39787,-0.112520714
39788,-0.793213736
39789,2.150763423
39790,0.053859918
39791,-0.240616332
39792,-0.46043133
39793,-0.562825559
39794,-0.408483672
39795,-0.418171721
39796,-0.951496714
39797,-0.380317056
39798,0.044031756
39799,0.373392276
39800,0.105717316
39801,-0.6141129
39802,-0.08675142
39803,-0.017494335
39804,0.090035638
39805,0.012173414
39806,0.133670058
39807,0.119220682
39808,0.099601895
39809,-0.735695439
39810,-0.869350082
39811,-0.818612606
39812,-0.965609454
39813,0.144137318
39814,-0.789204579
39815,-0.246421746
39816,-0.204145107
39817,-0.453131328
39818,0.899755616
39819,0.920242147
39820,-0.394018389
39821,0.863212756
39822,0.737940366
39823,0.514401171
39824,-0.676121884
39825,-0.11558253
39826,-2.140400559
39827,-1.533018439
39828,-1.697633966
39829,-0.744497626
39830,3.011725142
39831,-1.078791614
39832,-1.025484189
39833,-0.386021393
39834,0.989367627
39835,-0.728208605
39836,-1.055179913
39837,-0.344017168
39838,0.944354164
39839,0.938111773
39840,-0.36738797
39841,-0.417072867
39842,-0.480137165
39843,-0.514393178
39844,0.210978645
39845,-0.341409705
39846,-1.05415236
39847,-0.959075536
39848,1.843868344
39849,0.570885214
39850,1.119894522
39851,0.740205764
39852,-0.761530378
39853,0.738559454
39854,-0.199595834
39855,0.234768289
39856,-0.25635553
39857,-0.959925903
39858,-1.197245613
39859,-1.282950075
39860,-0.533250806
39861,0.208275232
39862,-1.807345255
39863,-0.814738876
39864,0.090722745
39865,0.085744447
