id,battery_output
39457,0.900216319
39458,-0.825237661
39459,0.280458696
39460,-0.925206521
39461,-2.674420509
39462,-0.850120408
39463,-3.373011295
39464,-2.109337695
39465,-1.13912413
39466,-0.297438274
39467,-0.338754428
39468,1.036595949
39469,1.374997258
39470,-1.714520578
39471,-0.337938707
39472,0.951472708
39473,0.768495054
39474,0.519244236
39475,0.50313772
39476,1.982857172
39477,0.648221544
39478,0.392280952
39479,-0.721605207
39480,0.680678357
39481,-0.397810776
39482,-0.101566334
39483,0.057964217
39484,0.218878894
39485,0.474091162
39486,-0.937167206
39487,0.29334878
39488,0.125984615
39489,0.242406066
39490,-2.30821759
39491,-0.824557682
39492,0.037111132
39493,-0.81363922
39494,-0.797640567
39495,-2.401524381
39496,2.316550879
39497,-0.792325392
39498,1.995011086
39499,-0.784596855
39500,2.128447399
39501,1.415223524
39502,0.190481505
39503,0.321187149
39504,-0.76549509
39505,-0.151893028
39506,0.032748699
39507,0.283839268
39508,-1.056526137
39509,-0.686144687
39510,-1.2290783
39511,0.795891523
39512,0.390760096
39513,0.616884297
39514,0.569638763
39515,-1.957911633
39516,0.398861134
39517,-2.15526551
39518,-0.801667502
39519,-0.439065763
39520,-0.479710068
39521,-0.341284927
39522,-0.313803969
39523,0.774190947
39524,0.967877845
39525,-0.713602864
39526,-0.703170937
39527,-1.302429925
39528,0.288568085
39529,-0.820035644
39530,-0.235752557
39531,0.272402595
39532,0.742178856
39533,-0.235301983
39534,0.496983059
39535,0.794089627
39536,-0.288730389
39537,-0.174053211
39538,0.511234526
39539,-0.216221832
39540,-0.461417702
39541,-0.882480843
39542,-0.157773064
39543,-0.296121811
39544,0.334826479
39545,0.756119761
39546,1.097041295
39547,-0.771401007
39548,0.982878542
39549,0.713801235
39550,2.698833825
39551,0.025456762
39552,0.125088115
39553,-0.377774084
39554,-0.960326069
39555,0.41841938
39556,-0.558066234
39557,-0.905116728
39558,-0.345053876
39559,-0.196029027
39560,-0.404267554
39561,-0.115021243
39562,0.474067436
39563,-0.291821612
39564,1.630840963
39565,-1.092677745
39566,-0.320760342
39567,0.755323754
39568,-0.23641022
39569,0.665791947
39570,2.006736497
39571,0.665176717
39572,0.859283106
39573,1.118695507
39574,1.498669707
39575,-0.188141394
39576,-0.382366534
39577,-0.304290677
39578,-0.885210413
39579,-1.106186334
39580,0.308169901
39581,-0.661565323
39582,-0.046514205
39583,-1.23367094
39584,-1.864606853
39585,-0.711843676
39586,0.563728836
39587,1.829723584
39588,-0.164468483
39589,-0.345206076
39590,-0.742201499
39591,-0.911384592
39592,-0.221774554
39593,-0.702997859
39594,0.799971783
39595,-0.047692972
39596,-0.119158765
39597,0.662569883
39598,-0.441987586
39599,-0.691435895
39600,-0.503348116
39601,-0.465967426
39602,1.116107285
39603,0.524674227
39604,0.414114319
39605,0.171866046
39606,-0.925204512
39607,-0.631692438
39608,-0.614362122
39609,-1.370851156
39610,0.561617724
39611,0.558972997
39612,-1.145100613
39613,-0.325870629
39614,-0.567235684
39615,-0.364796312
39616,-0.450363714
39617,0.645920119
39618,-2.061663385
39619,-0.912092498
39620,-0.468737165
39621,-0.671990839
39622,-0.238324997
39623,0.439479468
39624,0.677005596
39625,0.653953778
39626,1.493565245
39627,-0.639894451
39628,0.320832154
39629,0.338587009
39630,0.375551231
39631,0.771234838
39632,-0.674319742
39633,1.852123096
39634,1.878246656
39635,-0.300719415
39636,-0.424651783
39637,-1.478635272
39638,-2.381148653
39639,-1.851915051
39640,-0.154115939
39641,-0.998931865
39642,-1.501989987
39643,-2.222065805
39644,-0.117303032
39645,-0.919160147
39646,0.997411183
39647,1.607848791
39648,0.133999515
39649,-0.202575628
39650,1.145744175
39651,1.00753084
39652,-0.590181841
39653,-0.40676203
39654,0.545070912
39655,0.606707594
39656,-0.452807939
39657,1.154792144
39658,-0.31306795
39659,0.776760396
39660,-0.114340286
39661,-0.319705852
39662,0.152628687
39663,0.189383147
39664,0.304414361
39665,-1.104169572
39666,0.566140943
39667,1.725137626
39668,0.295820493
39669,0.303516543
39670,1.577557717
39671,-0.40087564
39672,-1.17718138
39673,-2.030326736
39674,-0.421489345
39675,2.572857482
39676,0.072464278
39677,-1.044609419
39678,-0.451173765
39679,0.122186859
39680,-0.029309835
39681,0.103192006
39682,-0.110330203
39683,2.069478357
39684,-0.591417137
39685,-0.451107285
39686,-0.041856398
39687,1.204386165
39688,0.157630591
39689,-0.148869593
39690,-0.727274826
39691,-1.116235995
39692,0.888961318
39693,1.441358717
39694,0.009626673
39695,1.068937884
39696,-0.641532443
39697,-1.833284893
39698,-0.474780054
39699,-0.689862256
39700,0.121582893
39701,0.382550858
39702,-0.600281874
39703,-0.310926227
39704,-0.630178707
39705,1.093720676
39706,0.213873543
39707,0.092219548
39708,-0.786950553
39709,-1.131731329
39710,-0.530094213
39711,0.779431633
39712,-0.562220844
39713,0.057568495
39714,-0.5359797
39715,-0.335612359
39716,-0.441337759
39717,-1.193183796
39718,0.66764808
39719,0.435456794
39720,1.198290267
39721,-0.704118103
39722,-2.144170531
39723,-0.483257072
39724,-0.365355198
39725,1.910269136
39726,0.292840911
39727,0.86671878
39728,-2.128594246
39729,0.097349937
39730,-1.67720782
39731,-0.530313087
39732,-0.271072762
39733,2.548060567
39734,1.239181295
39735,0.839961427
39736,1.386084232
39737,0.448443351
39738,2.923057006
39739,-1.400193003
39740,-0.045903543
39741,-1.725936778
39742,-0.570121971
39743,-0.142878818
39744,0.246955006
39745,-1.388135428
39746,-0.354624835
39747,0.886939084
39748,0.743046568
39749,0.401695779
39750,0.325902571
39751,-0.462842817
39752,-0.515915968
39753,-0.735933565
39754,-1.119570623
39755,0.1907438
39756,0.513290358
39757,0.196154493
39758,0.395454885
39759,-0.696705481
39760,1.585518678
39761,0.055238124
39762,-0.920188425
39763,2.319201372
39764,-0.049576561
39765,0.314405608
39766,0.97533828
39767,-1.861660902
39768,-0.742967662
39769,-3.770422804
39770,-0.279168421
39771,0.388116115
39772,1.566145217
39773,-0.127661847
39774,0.457878599
39775,-0.598378997
39776,-0.366829414
39777,0.032689794
39778,1.306155999
39779,2.024783748
39780,0.781175819
39781,0.181153204
39782,-0.069896028
39783,-0.519624633
39784,-0.91476227
39785,-0.316761809
39786,0.434095777
39787,0.082001251
39788,-0.60657515
39789,1.636108867
39790,-0.034629591
39791,-0.175732922
39792,0.018441874
39793,-1.013426853
39794,-0.210279377
39795,-0.156463316
39796,-1.281777279
39797,0.072542973
39798,0.311328472
39799,0.345299932
39800,0.282620062
39801,-1.108539246
39802,0.52734312
39803,0.077606153
39804,0.527995211
39805,0.487721968
39806,0.32664306
39807,0.271289143
39808,0.578659248
39809,-0.496468012
39810,-0.4930772
39811,-0.87064522
39812,-1.216057107
39813,0.67420548
39814,-0.85272571
39815,-0.471906928
39816,-0.291104693
39817,-0.895170064
39818,0.44326366
39819,0.551234705
39820,-0.324835893
39821,0.707618264
39822,0.626371965
39823,0.760313381
39824,-0.95166057
39825,-0.290551863
39826,-1.702599323
39827,-2.25793804
39828,-1.315428417
39829,-0.668348908
39830,2.02054939
39831,-1.560564607
39832,-1.430583355
39833,-0.423156246
39834,0.54483797
39835,-0.605662642
39836,-0.833875561
39837,-0.082493257
39838,0.558019043
39839,0.757956321
39840,0.031126906
39841,-0.27694253
39842,-0.321821601
39843,0.084609248
39844,0.439870004
39845,-0.106148105
39846,-0.669783052
39847,-0.740024256
39848,1.629991981
39849,1.070964807
39850,0.965022572
39851,1.013966265
39852,-0.354031798
39853,0.434365136
39854,0.487428356
39855,1.196628138
39856,0.141178006
39857,-0.641277387
39858,-0.546345858
39859,-0.943718782
39860,-0.064129129
39861,0.529111558
39862,-0.964223161
39863,-0.64267303
39864,-0.062623026
39865,-0.119294196
39866,0.225488828
39867,1.269264589
39868,0.387162785
39869,0.527362412
39870,0.942610781
39871,1.002892254
39872,0.653475329
39873,0.72341039
39874,0.435189315
39875,-0.020503267
39876,0.291774328
39877,-1.650271319
39878,-1.108696429
39879,-1.651061972
39880,-0.742790964
39881,-1.210038088
39882,-0.445134313
39883,-1.216538196
39884,2.927427792
39885,0.713212299
39886,-0.402449442
39887,-0.43936321
39888,1.816342472
39889,-1.921696749
39890,-0.455743634
39891,1.20543041
39892,2.055230317
39893,0.541012127
39894,1.221687189
39895,0.044188803
39896,0.999502024
39897,1.835201778
39898,-0.628735478
39899,-1.715377844
39900,-1.759536059
39901,-2.359302232
39902,-3.093000216
39903,-2.81133863
39904,-0.097584133
39905,-0.337818432
39906,0.75004296
39907,3.168873579
39908,0.571899844
39909,0.911790268
39910,1.149372924
39911,0.281509815
39912,0.082599748
39913,-0.845595931
39914,-0.74067596
39915,-0.442360131
39916,-0.907221854
39917,0.453934188
39918,0.599383553
39919,1.359316172
39920,-1.255060153
39921,1.276394232
39922,1.62537859
39923,-0.67272142
39924,-0.630996703
39925,-1.144724758
39926,-1.381929055
39927,0.426190975
39928,-1.216959464
39929,0.083852897
39930,-0.286069003
39931,0.745552487
39932,0.345006389
39933,0.155116589
39934,0.194529893
39935,1.726611633
39936,-0.220813396
39937,1.282972194
39938,0.081573176
39939,0.772528458
39940,0.166920869
39941,-0.59661902
39942,-0.30416384
39943,-0.059211904
39944,-0.916909996
39945,-0.882234903
39946,-0.583335013
39947,-3.439347302
39948,-0.410836599
39949,-0.80810534
39950,-0.619993523
39951,-0.169303881
39952,-0.551529763
39953,0.141348651
39954,1.110093505
39955,-0.516985161
39956,-0.040807032
39957,-0.377888705
39958,0.348488035
39959,-0.284394173
39960,0.364999303
39961,0.052839718
39962,1.970570469
39963,0.057119117
39964,-0.637884002
39965,-0.132274841
39966,-1.818219777
39967,-1.718520042
