id,battery_output
39457,1.118304028
39458,-0.558082554
39459,1.07196338
39460,-0.551589838
39461,-3.605274686
39462,-0.446723412
39463,-4.06066282
39464,-2.757343011
39465,-2.51281444
39466,-1.136673203
39467,-0.744436292
39468,0.874447329
39469,0.806473807
39470,-2.49887194
39471,-0.77587913
39472,0.983590748
39473,0.561939894
39474,0.09557036
39475,0.58635884
39476,1.893891486
39477,0.889014889
39478,0.712785374
39479,-0.230083613
39480,0.978641174
39481,0.091796666
39482,0.044093235
39483,0.708443103
39484,0.482452945
39485,0.905719256
39486,-0.671833995
39487,0.789234006
39488,0.335763946
39489,0.27486773
39490,-2.273702317
39491,-0.82598366
39492,0.263549206
39493,-0.798153965
39494,-0.797460129
39495,-2.76430715
39496,2.162407924
39497,-0.79502667
39498,2.183696359
39499,-0.750071051
39500,2.315890187
39501,1.432217186
39502,0.425357049
39503,1.150885966
39504,-0.620140344
39505,0.163231836
39506,0.626428133
39507,0.577009392
39508,-1.444115703
39509,-0.834545567
39510,-1.647259001
39511,0.526608523
39512,0.180973504
39513,1.101773699
39514,0.788192301
39515,-2.527901862
39516,0.311107198
39517,-3.440967355
39518,-1.401063677
39519,-0.377403107
39520,-0.86280717
39521,-0.801414223
39522,-0.818232181
39523,0.989454197
39524,0.861354189
39525,-1.246044035
39526,-1.122345505
39527,-2.411741656
39528,-0.051937895
39529,-1.687060717
39530,-0.685001724
39531,-0.297047446
39532,0.316186615
39533,-0.911311133
39534,0.01775038
39535,1.15712002
39536,-0.876402099
39537,-0.700164371
39538,0.39174251
39539,-0.539968012
39540,-0.611240679
39541,-1.108879595
39542,-0.192744911
39543,-0.64868545
39544,0.149850037
39545,0.791316838
39546,1.002820615
39547,-1.395284529
39548,0.52374898
39549,0.637652294
39550,2.112134333
39551,0.227721451
39552,0.04752791
39553,-0.51293013
39554,-2.464444533
39555,0.773266626
39556,-0.797077921
39557,-1.922186363
39558,-0.75509333
39559,-0.838288465
39560,-0.902515541
39561,-0.905348989
39562,-0.103149186
39563,-1.148031505
39564,1.103188466
39565,-2.492896007
39566,-0.68021864
39567,0.680901586
39568,-0.884780832
39569,0.532046539
39570,1.220628927
39571,0.910345555
39572,0.988872304
39573,0.857244471
39574,1.189505159
39575,0.41598391
39576,0.214510023
39577,0.407420852
39578,-0.508012045
39579,-0.878758081
39580,0.693330749
39581,-0.438716018
39582,-0.049370959
39583,-1.073619375
39584,-1.415115989
39585,-0.747869747
39586,0.733698996
39587,1.76540473
39588,-0.353243683
39589,-0.316343401
39590,-0.729703624
39591,-0.757823022
39592,0.18491082
39593,-0.69673235
39594,0.975698916
39595,-0.153939698
39596,-0.257967987
39597,0.680310757
39598,-0.196962278
39599,-0.587225502
39600,-0.766648593
39601,-0.638082394
39602,1.008309067
39603,0.665549988
39604,0.532642241
39605,-0.011729742
39606,-1.480872882
39607,-0.587040279
39608,-0.796080289
39609,-1.59522536
39610,0.792907705
39611,0.877357149
39612,-1.516061909
39613,-0.43598479
39614,-0.622328233
39615,-0.601273803
39616,-0.699763142
39617,0.684270547
39618,-2.77984543
39619,-1.839600259
39620,-0.863504208
39621,-1.594413015
39622,-0.724019126
39623,0.091435348
39624,0.32967022
39625,0.4390014
39626,1.038616486
39627,-0.883418896
39628,0.12444709
39629,0.211294909
39630,0.391277343
39631,0.770185492
39632,-0.774475406
39633,1.36305767
39634,1.33380821
39635,-0.253993448
39636,-0.2626139
39637,-1.668846784
39638,-3.229106278
39639,-1.959636409
39640,-0.297763246
39641,-1.178690119
39642,-2.203682022
39643,-3.075743128
39644,-0.522158616
39645,-0.921760964
39646,0.468531255
39647,1.200147921
39648,-0.10463372
39649,-0.280725541
39650,1.104601137
39651,1.0376902
39652,-1.12715146
39653,-0.530230544
39654,0.879754231
39655,0.760559827
39656,-1.482139934
39657,0.790129596
39658,-0.610877567
39659,0.754485523
39660,-0.470536042
39661,-0.966482741
39662,0.288761926
39663,-0.074541282
39664,0.500097177
39665,-2.1369992
39666,0.491480638
39667,1.227878962
39668,0.218928454
39669,0.415482047
39670,1.202174461
39671,0.045878918
39672,-0.997302736
39673,-2.56183308
39674,-0.564709094
39675,2.43413411
39676,0.04657575
39677,-1.206019151
39678,-0.552062236
39679,-0.058794719
39680,-0.072428051
39681,0.059227918
39682,-0.187118493
39683,1.755936122
39684,-0.738078853
39685,-0.449607741
39686,0.12774487
39687,1.274754971
39688,0.228710355
39689,0.257842926
39690,-0.963825854
39691,-0.981401858
39692,1.143624287
39693,1.423978181
39694,0.6741573
39695,1.291708944
39696,-0.571203441
39697,-1.615495408
39698,-0.399350329
39699,-0.500690479
39700,-0.05153366
39701,0.457408182
39702,-0.544166728
39703,-0.644671521
39704,-0.520525844
39705,1.000799066
39706,0.303868933
39707,0.148502617
39708,-0.815319126
39709,-1.335634407
39710,-0.548580703
39711,0.594093829
39712,-0.645443281
39713,0.225390123
39714,-0.55345728
39715,-0.307106427
39716,-0.557617089
39717,-1.617024065
39718,0.464495121
39719,0.448586459
39720,0.968370528
39721,-0.89301189
39722,-2.28217155
39723,-0.756139489
39724,-0.714970244
39725,1.805559856
39726,0.133443192
39727,0.901146419
39728,-2.762114827
39729,0.286990446
39730,-1.770485326
39731,-0.601445778
39732,-0.137259827
39733,1.768987595
39734,1.3893127
39735,0.729434648
39736,1.41205306
39737,0.819334535
39738,2.477767794
39739,-0.771785638
39740,0.568001821
39741,-1.719104547
39742,-0.260420026
39743,-0.15034152
39744,0.476611669
39745,-1.580786777
39746,-0.25699595
39747,0.928891507
39748,0.991043842
39749,0.45780414
39750,0.481388728
39751,-0.346446466
39752,-0.590694827
39753,-0.560973897
39754,-0.998652671
39755,-0.069643714
39756,0.582143949
39757,0.020307371
39758,0.733296096
39759,-0.624721801
39760,1.492067923
39761,0.538180863
39762,-0.865531667
39763,2.403278215
39764,0.270713144
39765,0.633112375
39766,1.094926253
39767,-1.263207155
39768,-0.609154873
39769,-4.014443226
39770,-0.506906106
39771,0.343988464
39772,1.315676487
39773,-0.183845307
39774,0.69764803
39775,-0.517479955
39776,-0.413324182
39777,0.079879022
39778,0.925787543
39779,1.417747235
39780,1.022398288
39781,0.411878591
39782,0.227387508
39783,-0.555867274
39784,-0.637503007
39785,0.178278528
39786,0.494718168
39787,0.194732469
39788,-0.475682974
39789,1.636217382
39790,0.235917528
39791,0.125892255
39792,0.264895264
39793,-0.728273347
39794,0.083019437
39795,0.200939562
39796,-1.112293631
39797,0.141499223
39798,0.184321713
39799,-0.12164194
39800,-0.219042497
39801,-1.282555977
39802,0.478748763
39803,-0.292821541
39804,0.170507494
39805,0.781159253
39806,-0.048521191
39807,0.042165714
39808,0.758184644
39809,-0.666828137
39810,-0.708737053
39811,-0.750036044
39812,-1.608977432
39813,0.853436621
39814,-0.963596686
39815,-0.690393442
39816,-0.513676621
39817,-1.102996855
39818,0.426588955
39819,0.592489479
39820,-0.428187986
39821,0.629411876
39822,0.436566968
39823,0.793592192
39824,-0.924848023
39825,-0.095490959
39826,-1.575850077
39827,-2.78113399
39828,-1.706940269
39829,-1.017892111
39830,1.604398807
39831,-2.352976359
39832,-1.82904672
39833,-0.651463964
39834,0.224150022
39835,-0.820126749
39836,-1.566046905
39837,-0.475364475
39838,0.146644184
39839,0.435455679
39840,-0.3311688
39841,-0.757086542
39842,-0.603829094
39843,-0.368278874
39844,0.051937152
39845,-0.557611081
39846,-1.846727852
39847,-1.705503832
39848,1.17978199
39849,0.811551517
39850,0.832870712
39851,0.876879956
39852,-0.596452809
39853,0.695283587
39854,0.724550919
39855,0.976155024
39856,0.366662924
39857,-0.851573317
39858,-0.658284357
39859,-1.527847179
39860,-0.337607886
39861,0.814927749
39862,-1.694563703
39863,-1.443656739
39864,-0.364517993
39865,-0.62023511
39866,-0.027683342
39867,0.84795818
39868,0.090713935
39869,0.140986247
39870,0.607646385
39871,0.807601731
39872,0.685651855
39873,0.949110818
39874,0.735497416
39875,0.273518402
39876,0.477704508
39877,-1.729811294
39878,-1.234725741
39879,-1.528167697
39880,-0.627892579
39881,-1.265321357
39882,-0.733086446
39883,-1.745249656
39884,2.21446946
39885,0.853607357
39886,-0.713959015
39887,-0.507680041
39888,1.960534913
39889,-2.997716249
39890,-0.655431257
39891,1.006595527
39892,1.855622542
39893,0.400215558
39894,1.119037448
39895,0.103335148
39896,1.249546315
39897,2.338483894
39898,0.308726882
39899,-1.429152382
39900,-3.124078848
39901,-3.332472546
39902,-4.283885894
39903,-4.00967062
39904,-0.481917124
39905,-1.08124001
39906,0.042110352
39907,2.086451054
39908,0.145086104
39909,0.48914351
39910,0.709723443
39911,0.346611592
39912,0.011753541
39913,-0.639657929
39914,-0.64621466
39915,-0.708230367
