id,battery_output
39457,1.389301434
39458,-1.33197137
39459,0.768643334
39460,-0.953078027
39461,-3.63316235
39462,-0.797083054
39463,-4.800606275
39464,-3.563716877
39465,-2.997988359
39466,-1.296592908
39467,-1.063288185
39468,1.083485297
39469,0.430157445
39470,-3.513387982
39471,-1.329376444
39472,0.822820159
39473,0.884304979
39474,0.258393943
39475,0.775852975
39476,2.184446705
39477,0.472032302
39478,0.680640624
39479,-0.550848421
39480,1.044493527
39481,-0.159330857
39482,0.068799702
39483,0.409502788
39484,0.56357571
39485,0.679867558
39486,-1.411525086
39487,1.096451472
39488,0.608141938
39489,0.246910932
39490,-2.943310795
39491,-1.223280238
39492,0.214373304
39493,-1.293505381
39494,-1.559720869
39495,-3.289598845
39496,2.343684303
39497,-1.116896615
39498,2.146495809
39499,-1.098814227
39500,2.312699258
39501,1.202195866
39502,0.283478066
39503,1.005932878
39504,-0.802173414
39505,0.467388554
39506,1.267553873
39507,0.521126112
39508,-0.997372478
39509,-0.700821023
39510,-0.946127209
39511,0.606268766
39512,0.265991495
39513,0.706883412
39514,0.691480807
39515,-3.425249266
39516,0.262248135
39517,-3.823517963
39518,-1.10200824
39519,-0.361027209
39520,-0.890901875
39521,-1.01599245
39522,-0.834275856
39523,0.617324489
39524,1.179523831
39525,-1.260301485
39526,-1.188788734
39527,-2.523331297
39528,0.253125762
39529,-1.320900862
39530,-0.729377365
39531,0.282621528
39532,0.924568725
39533,-0.696398761
39534,0.37654192
39535,1.41122315
39536,-0.774479512
39537,-0.292040903
39538,0.551133893
39539,-0.304378304
39540,-0.642626873
39541,-1.110490473
39542,-0.202701641
39543,-0.793885827
39544,0.246614177
39545,1.164774195
39546,1.287182174
39547,-1.109498074
39548,0.850774314
39549,0.821470341
39550,2.0174183
39551,0.438309606
39552,0.522902867
39553,-0.27976717
39554,-1.35554881
39555,1.478577536
39556,-0.524177706
39557,-1.108126272
39558,-0.517251615
39559,-0.332633259
39560,-0.612124198
39561,-0.565405713
39562,0.436174483
39563,-0.786263703
39564,1.91723388
39565,-2.548368222
39566,-0.681114967
39567,1.449577047
39568,-0.499448309
39569,0.922005859
39570,2.151707538
39571,0.880879518
39572,0.91768181
39573,1.32328502
39574,1.954017282
39575,0.283469994
39576,0.250383758
39577,0.322000023
39578,-0.688084418
39579,-0.960144135
39580,1.166679165
39581,-0.401275841
39582,-0.015206776
39583,-1.714802174
39584,-1.403156824
39585,-0.867759535
39586,1.050007078
39587,1.557631257
39588,-0.287490274
39589,-0.502532703
39590,-1.063553341
39591,-0.902396123
39592,0.282436741
39593,-0.832991239
39594,0.92461497
39595,0.091828539
39596,-0.39708907
39597,0.872525586
39598,-0.358884088
39599,-0.964746615
39600,-0.946774583
39601,-1.066952386
39602,1.224452668
39603,0.890008035
39604,0.293734989
39605,-0.11032137
39606,-1.469347809
39607,-0.796129696
39608,-0.749376856
39609,-1.679578627
39610,0.527554657
39611,1.005259882
39612,-1.836421513
39613,-0.667590945
39614,-0.928766532
39615,-0.667348675
39616,-0.622036052
39617,0.867284777
39618,-3.53939106
39619,-1.512829756
39620,-1.089533477
39621,-1.116996847
39622,-0.632986056
39623,0.402690938
39624,0.504039285
39625,0.725739878
39626,1.81646081
39627,-0.928973248
39628,0.309747955
39629,0.403977612
39630,0.44313154
39631,1.227918769
39632,-1.014517971
39633,1.432156051
39634,1.102601541
39635,-0.227218579
39636,-0.340327489
39637,-1.416541097
39638,-3.502603154
39639,-1.775820515
39640,-0.312584444
39641,-0.916119362
39642,-2.876459142
39643,-3.286651233
39644,-0.356404112
39645,-1.302089445
39646,0.793930239
39647,1.435860528
39648,-0.202215102
39649,-0.424980632
39650,1.140418974
39651,1.725596123
39652,-1.064688452
39653,-0.674111638
39654,1.468811594
39655,1.747476409
39656,-0.89462015
39657,1.603803869
39658,-0.260129082
39659,1.613294428
39660,-0.112171874
39661,-0.292482724
39662,0.526848425
39663,0.355857034
39664,1.495948421
39665,-2.339870142
39666,0.966010584
39667,2.109181866
39668,0.725250827
39669,0.576873207
39670,1.583315507
39671,-0.096326928
39672,-1.298581987
39673,-2.922526732
39674,-0.751245689
39675,3.117209419
39676,0.294773102
39677,-0.985893461
39678,-0.554171919
39679,0.082897591
39680,-0.027682673
39681,0.053454484
39682,-0.07381895
39683,1.769011934
39684,-0.774761532
39685,-0.677219745
39686,0.141109344
39687,1.514263336
39688,0.196009836
39689,0.110264421
39690,-0.226353748
39691,-1.546500061
39692,0.911478184
39693,1.119023609
39694,0.134606323
39695,0.626948874
39696,-1.015271173
39697,-1.404531937
39698,-0.580986716
39699,-1.111956616
39700,0.11893677
39701,0.207157186
39702,-0.993797197
39703,-0.604154183
39704,-0.728777095
39705,0.871762375
39706,0.141756291
39707,-0.021738251
39708,-1.277667305
39709,-1.488584671
39710,-0.580156885
39711,1.127125177
