id,battery_output
39457,0.360535063
39458,-1.113854094
39459,-0.030000834
39460,-1.360499478
39461,-2.827381737
39462,-1.077556145
39463,-3.51288071
39464,-2.671811578
39465,-2.761922892
39466,-0.337707488
39467,0.020788144
39468,1.017902945
39469,1.596769558
39470,-2.542814411
39471,-0.096180593
39472,1.568486413
39473,0.804568282
39474,0.513516653
39475,-0.481459616
39476,1.10917098
39477,0.042654014
39478,-0.856943027
39479,-1.078070534
39480,-0.667748088
39481,-0.91693639
39482,-0.488012932
39483,0.319830285
39484,-0.296725227
39485,-0.476863249
39486,-1.2345056
39487,-0.74059742
39488,-0.263166479
39489,0.005539926
39490,-2.756963854
39491,-1.116279255
39492,-0.362095234
39493,-0.949859106
39494,-1.014416073
39495,-2.770567176
39496,1.368686085
39497,-0.508096668
39498,1.654742609
39499,-1.455778684
39500,2.248188304
39501,0.7965216
39502,0.515667
39503,-0.282303132
39504,-1.762207151
39505,-0.369457068
39506,-0.889120574
39507,0.187985619
39508,-0.861889234
39509,-1.028208838
39510,-0.569701106
39511,1.09721135
39512,0.551828404
39513,0.355941247
39514,0.113810917
39515,-1.770514988
39516,0.765119762
39517,-2.606736674
39518,-0.541072205
39519,-1.244884014
39520,-0.701935648
39521,-1.092793787
39522,-0.720912063
39523,1.652845172
39524,1.694384825
39525,-0.576165635
39526,-0.463401672
39527,-1.386785556
39528,0.395225754
39529,-0.976185876
39530,-0.567345534
39531,0.581218545
39532,1.088973178
39533,-0.405390116
39534,0.282873757
39535,0.932986612
39536,-0.444106396
39537,-0.172586328
39538,0.47005767
39539,-0.355198425
39540,-0.50870576
39541,-0.951658108
39542,0.107218355
39543,-0.456440847
39544,0.368269069
39545,0.885359985
39546,1.24058752
39547,-0.918707474
39548,2.003243374
39549,0.999663679
39550,3.076982124
39551,0.267080784
39552,0.791818596
39553,-0.379659263
39554,-1.137287972
39555,-0.370020209
39556,-0.958830114
39557,-1.099502331
39558,-0.409317344
39559,-0.338543695
39560,-0.134041319
39561,-0.204740822
39562,0.425708252
39563,-0.152680882
39564,1.214990206
39565,-1.048640563
39566,-0.43061955
39567,0.713341146
39568,-0.106074013
39569,0.624772168
39570,1.533326618
39571,0.111115311
39572,0.406327388
39573,0.964561781
39574,1.530444153
39575,-0.064279025
39576,0.080501533
39577,0.263053478
39578,-1.40617765
39579,-1.614779966
39580,-0.073608721
39581,-0.542087904
39582,-0.415665353
39583,-0.854596482
39584,-1.270149502
39585,-1.320035109
39586,0.302139291
39587,1.612557877
39588,-0.121092297
39589,-0.844902999
39590,-0.746747963
39591,-1.223345964
39592,-0.580835257
39593,-0.690066575
39594,0.894565317
39595,0.018147698
39596,-0.70651934
39597,0.582754041
39598,-0.709915763
39599,-0.906867048
39600,-0.726338939
39601,-0.804393739
39602,0.683831322
39603,0.009286393
39604,0.386798475
39605,-0.636029231
39606,-0.650842328
39607,-1.162172315
39608,-1.486822565
39609,-0.855838553
39610,0.369143292
39611,0.600825816
39612,-0.847902168
39613,-0.453746071
39614,-0.416144963
39615,-0.417774468
39616,-0.288526326
39617,0.867820867
39618,-2.336929228
39619,-0.787983351
39620,-0.411076815
39621,-0.889569272
39622,-0.119751944
39623,0.544169348
39624,1.586503671
39625,1.416525347
39626,1.044681354
39627,-0.553727702
39628,0.472837884
39629,0.123118955
39630,0.470070914
39631,0.626166823
39632,-0.397908824
39633,1.979743219
39634,1.649404467
39635,-0.026325437
39636,-0.533252603
39637,-1.33734375
39638,-2.667655689
39639,-2.040330434
39640,-0.714280558
39641,-0.706622099
39642,-2.145628467
39643,-2.128374528
39644,-0.518885027
39645,-0.722712605
39646,1.216901774
39647,2.446341081
