id,battery_output
39457,0.372681662
39458,-1.044889447
39459,0.156955489
39460,-1.063310201
39461,-1.230718465
39462,-0.995844179
39463,-1.5307157
39464,-1.591782985
39465,-1.959467769
39466,-1.336336845
39467,-0.996188691
39468,0.430340482
39469,0.13710465
39470,-2.199888957
39471,-1.232592911
39472,-0.113055424
39473,-0.126512855
39474,-0.064526083
39475,-0.241859101
39476,0.639766099
39477,-0.096872071
39478,-0.229463629
39479,-0.346385203
39480,0.393801618
39481,-0.683812398
39482,-0.178281973
39483,0.533462655
39484,0.329650487
39485,0.487430588
39486,-1.314731732
39487,0.539747228
39488,0.436450419
39489,0.14537817
39490,-1.685913046
39491,-1.221969863
39492,0.500651189
39493,-1.157454789
39494,-0.739141007
39495,-1.696444296
39496,1.345239936
39497,-1.175436511
39498,1.462986436
39499,-0.846976217
39500,1.451746186
39501,0.811461644
39502,0.400157725
39503,0.702284741
39504,-0.918820755
39505,0.353858521
39506,0.627531407
39507,0.5079424
39508,-1.408076198
39509,-0.580723368
39510,-1.385601983
39511,0.866941035
39512,0.367361819
39513,0.614690186
39514,0.394239058
39515,-1.580216771
39516,0.251255117
39517,-1.39796555
39518,-1.58549085
39519,-0.641683231
39520,-0.679472315
39521,-0.752602222
39522,-0.827176917
39523,0.202860718
39524,0.217826567
39525,-0.851976054
39526,-0.915601956
39527,-1.854350134
39528,-0.135456011
39529,-1.644285242
39530,-0.718592509
39531,-0.083922606
39532,0.444931073
39533,-1.053180738
39534,-0.059572689
39535,0.894496401
39536,-0.686985844
39537,-0.486282111
39538,0.628637363
39539,-0.491827908
39540,-0.722797828
39541,-0.810222667
39542,-0.498554964
39543,-0.473832692
39544,0.690148905
39545,1.301145981
39546,1.23303178
39547,-0.970079494
39548,0.970965374
39549,0.84188692
39550,1.398914138
39551,0.29968595
39552,0.534855358
39553,-0.362038434
39554,-1.371540399
39555,0.657575023
39556,-0.799212418
39557,-1.356092121
39558,-0.489495034
39559,-0.72486295
39560,-1.12979659
39561,-1.062279635
39562,0.19818824
39563,-0.614131712
39564,1.391552076
39565,-1.918394711
39566,-0.917663598
39567,0.751267774
39568,-0.949532505
39569,0.366788018
39570,1.799410186
39571,0.72762219
39572,0.898700836
39573,1.025317538
39574,1.292601281
39575,0.522247807
39576,0.292168825
39577,0.761790633
39578,-0.151776036
39579,-0.558508932
39580,0.421010137
39581,-0.375857196
39582,0.334529356
39583,-0.91353153
39584,-1.482062416
39585,-0.561189109
39586,0.913449873
39587,1.33765398
39588,-0.09390847
39589,-0.023449276
39590,-0.460835482
39591,-0.333928222
39592,0.358524276
39593,-0.349438868
39594,0.994254985
39595,0.244157291
39596,-0.311939486
39597,1.134908589
39598,-0.091094695
39599,-0.499718864
39600,-0.723382863
39601,-0.578512159
39602,1.149424442
39603,0.535415479
39604,0.836017678
39605,-0.09082372
39606,-0.678803939
39607,-0.696686579
39608,-0.715059671
39609,-0.697485711
39610,0.483182555
39611,0.368390568
39612,-0.979228971
39613,-0.544498712
39614,-0.639740283
39615,-0.473528591
39616,-0.445524091
39617,0.735480525
39618,-1.705114763
39619,-1.517807368
39620,-0.329630897
39621,-1.195616228
39622,-0.419493712
39623,0.233460424
39624,0.513673591
39625,0.75857161
39626,1.25321993
39627,-0.840139111
39628,0.176497957
39629,-0.025720189
39630,0.601356399
39631,1.22725049
39632,-0.648354422
39633,1.703612151
39634,1.78131652
39635,0.003244288
39636,-0.107176628
39637,-1.727103454
39638,-1.682309624
39639,-1.649326903
39640,-0.171975438
39641,-1.259781894
39642,-1.748043793
39643,-1.640759868
39644,-0.338435943
39645,-0.659958063
39646,0.874354266
39647,1.136581167
39648,-0.112174093
39649,-0.005881753
39650,0.838121466
39651,1.004218888
39652,-0.647046007
39653,-0.251320256
39654,0.632977025
39655,0.891004274
39656,-0.735306864
39657,1.137246304
39658,-0.064150474
39659,0.487386403
39660,-0.129100348
39661,-0.783375741
39662,0.391082608
39663,0.246065644
39664,0.885226392
39665,-1.714765197
39666,0.930509971
39667,2.040098691
39668,0.921715214
39669,0.893699502
39670,1.715965018
39671,0.270082747
39672,-1.007229683
39673,-1.929297192
39674,-0.447326841
39675,2.123612619
39676,0.506240405
39677,-0.616729327
39678,-0.404558137
39679,0.361299143
39680,0.269002033
39681,0.301293997
39682,0.228282248
39683,1.864894404
39684,-0.572537775
39685,-0.44199288
39686,0.400761569
39687,1.471985917
39688,0.609362721
39689,0.589974652
39690,-0.430662894
39691,-1.275033689
39692,1.39893288
39693,1.374306889
39694,1.167828624
39695,1.022376247
39696,-0.722659089
39697,-1.810508334
39698,-0.580063807
39699,-0.75746809
39700,0.122305369
39701,0.441199689
39702,-0.709593969
39703,-0.670412332
39704,-0.606715736
39705,1.24118948
39706,0.236144393
39707,0.140579265
39708,-0.869664136
39709,-1.419997226
39710,-0.778501612
39711,0.736491998
39712,-0.563768655
39713,0.429057289
39714,-0.600171154
39715,-0.465693433
39716,-0.582766868
39717,-1.851958561
