id,battery_output
39457,0.144630219
39458,-0.573878911
39459,0.4101045
39460,-0.892619563
39461,-2.940182674
39462,-0.554953159
39463,-3.131745608
39464,-2.259000568
39465,-1.932428506
39466,-0.338762648
39467,-0.364825442
39468,0.68571377
39469,0.518085648
39470,-1.893542448
39471,-0.435058016
39472,0.191039459
39473,0.426365089
39474,0.621050229
39475,0.130486146
39476,1.678634512
39477,-0.040913494
39478,-0.098143924
39479,-0.624226757
39480,0.009263901
39481,0.037518863
39482,-0.029345225
39483,-0.01665311
39484,0.31536478
39485,-0.077729644
39486,-0.521063379
39487,-0.271759164
39488,0.137360811
39489,0.118294785
39490,-1.318699871
39491,-0.546019616
39492,0.088313979
39493,-0.522019059
39494,-0.544660772
39495,-1.977581696
39496,0.849191112
39497,-0.766035963
39498,0.981934245
39499,-0.631631469
39500,1.064243692
39501,0.040217549
39502,0.179915777
39503,-0.064579579
39504,-0.339897359
39505,0.087310552
39506,0.264961831
39507,-0.017191644
39508,-0.836875504
39509,-0.414482903
39510,-0.730787622
39511,0.307699607
39512,-0.049042053
39513,0.06935388
39514,0.215845487
39515,-2.020357095
39516,0.155520521
39517,-2.868038721
39518,-0.661020715
39519,-0.240849634
39520,-0.366187504
39521,-0.482214709
39522,-0.339172787
39523,0.219877196
39524,0.355616217
39525,-0.559224448
39526,-0.502507309
39527,-1.432633248
39528,0.213736341
39529,-0.371041214
39530,-0.454987214
39531,-0.08081861
39532,0.402235256
39533,-0.46501892
39534,0.196756008
39535,0.511080454
39536,-0.416519542
39537,-0.159434615
39538,0.098019228
39539,-0.110721401
39540,-0.442778944
39541,-0.396607472
39542,-0.114646267
39543,-0.478547017
39544,0.120829979
39545,0.393759084
39546,0.483791114
39547,-0.461450143
39548,0.360215176
39549,0.05812265
39550,0.366524834
39551,-0.009411588
39552,0.071620129
39553,-0.357195319
39554,-0.633790134
39555,0.050730388
39556,-0.528746727
39557,-0.568606259
39558,-0.431793437
39559,-0.231839818
39560,-0.584162438
39561,-0.465903525
39562,0.251468948
39563,-0.441758286
39564,0.673678816
39565,-1.423563317
39566,-0.394950847
39567,0.442824057
39568,-0.292458767
39569,0.255500643
39570,1.165072417
39571,0.048172678
39572,-0.039001645
39573,0.15854734
39574,0.816432092
39575,0.10364364
39576,0.048545386
39577,-0.036426127
39578,-0.282826153
39579,-0.647341862
39580,-0.125794023
39581,-0.223736539
39582,0.071807852
39583,-0.645164023
39584,-0.811607979
39585,-0.476719164
39586,0.14863194
39587,0.298374313
39588,-0.211773536
39589,-0.089456271
39590,-0.540061136
39591,-0.428583058
39592,0.131771567
39593,-0.624673757
39594,0.042476725
39595,0.047355959
39596,-0.162609387
39597,0.205123545
39598,-0.101214859
39599,-0.447026105
39600,-0.476599661
39601,-0.434484904
39602,0.157773665
39603,0.31754881
39604,0.122800678
39605,0.018481146
39606,-0.541222013
39607,-0.518859397
39608,-0.333531233
39609,-0.622053736
39610,0.023503881
39611,-0.082341704
39612,-0.64689911
39613,-0.410990156
39614,-0.618696758
39615,-0.499053969
39616,-0.37944482
39617,0.355627687
39618,-2.512536759
39619,-0.575564469
39620,-0.477536226
39621,-0.57468696
39622,-0.361497723
39623,0.468997507
39624,0.373898211
39625,0.683543265
39626,0.991661932
39627,-0.417592745
39628,0.299847534
39629,0.287671864
39630,0.200773845
39631,0.6924842
39632,-0.512466702
39633,1.133816478
39634,0.55326346
39635,-0.185967326
39636,-0.264511585
39637,-0.553816636
39638,-2.790191019
39639,-1.330289842
39640,-0.350793816
39641,-0.575919789
39642,-1.658664159
39643,-2.783999268
39644,-0.181487894
39645,-0.436106926
39646,0.460251977
39647,0.410442776
39648,-0.068552509
39649,-0.350151578
39650,0.567193799
39651,0.35401368
39652,-0.405190827
39653,-0.427988022
39654,0.550169827
